lat,lng
50.9,34.8
55.7,37.6
51.7,55.4
55.8,48.5
30.7,104.1
10.4,-67
53.2,45
28.6,115.9
48.9,36.3
56.6,84.8
56,38
42.5,27.5
22.2,84.9
23.1,113.3
50.5,30.5
22.6,120.4
30.3,120.2
45,39
24.1,120.7
36.1,103.8
32.1,118.8
51.7,36.2
56.1,40.4
17.4,78.5
23.5,121
31,121.4
48.5,35
45.4,40.6
50.6,26.2
51.7,36.2
22.5,114.1
29.1,119.6
57.8,40.9
30.7,104.1
43.1,131.9
48.5,35
53.4,83.8
45.4,36.5
15.9,108.4
38.7,-9.1
46.5,11.3
48.6,39.3
49.4,32.1
59.1,37.9
55,73.4
54.7,20.5
20,77
23.1,113.3
45,34.1
30.3,120.2
33.7,73.1
45,39
32.1,118.8
32.1,118.8
51.8,55.1
36.1,103.8
25,121.5
14.1,-87.2
37.7,126.8
55.7,37.6
-40.6,-73.1
25,121.5
48.9,2.3
20,77
54.7,25.3
28.5,119.9
22.5,114.1
48.5,35
53.4,83.8
51.5,46
55.2,61.4
51.7,55.4
23.5,121
53.8,87.1
25,121.5
45,41.1
39.9,116.4
32.1,118.8
40,-83
55.7,37.6
22.8,108.3
45,34.1
48.6,39.3
47.1,15.6
53.4,83.8
24.1,120.7
43.8,41.9
54.9,52.3
51.7,55.4
48,37.8
50.5,30.5
55,59
53.2,50.1
30.3,120.2
25,102.7
59.9,30.3
57.6,39.9
47.5,42.2
32.1,118.8
26,50.6
41,64
53.2,63.6
30.3,120.2
36.7,117
55.1,73.1
54.2,37.6
23.5,121
32.1,118.8
55.7,37.6
40.1,-75.5
55.3,61.4
55.7,37.6
53.9,27.6
31,121.4
58.6,49.7
36.1,103.8
55.2,61.4
55.7,37.6
37.8,29.1
48.8,2
36.8,3.1
48.5,35
23.5,121
23.5,121
40.4,-3.7
48.6,39.3
30.6,114.3
48.5,35
30.3,120.2
23.1,113.3
56.1,40.4
41.2,-73.2
53.9,27.6
32.1,118.8
51.8,55.1
55.7,37.6
51.7,55.4
32.1,118.8
22.8,108.3
32.1,118.8
55.7,37.6
55,73.4
51.5,46
45.5,-73.6
49.6,34.5
37.5,127
26.1,119.3
55,73.4
58.6,49.7
52.7,41.4
48.9,2.4
51.7,39.2
31,121.4
50.4,30.5
54.2,37.6
48.9,38.5
55,60.4
25,88.2
23.1,113.3
22.7,88.3
54.1,38.2
58.6,49.7
39.9,116.4
51.9,36.3
47,28.8
54.3,48.4
22.3,114.2
50.4,30.5
53.3,141.5
23.1,113.3
23.5,121
4.6,-74.1
31,121.4
24.8,121
46.3,48
51.7,39.2
22.3,114.2
55.2,61.4
41,-73.6
47.5,19.1
32.1,118.8
46.3,48
54.7,20.5
49.6,25.6
40,45
22.3,114.2
55.2,61.4
22.3,114.2
55.2,61.4
52.2,48
23.1,113.3
53.9,27.6
28.5,119.9
47.2,39.7
54.6,39.7
37.5,127
23.1,113.3
58.6,49.7
23.5,121
4.6,-74.1
55.2,61.4
55.2,61.4
55.7,38.8
55,50.1
20.7,106.1
43.3,76.9
55.6,37.9
34.1,-118.3
58.9,57.6
56.1,40.4
54.2,45.2
37.5,127
48.9,2.3
50.5,30.5
48.5,35
24.9,118.6
23.1,113.3
36.1,103.8
51.7,36.2
55.7,37.6
37.5,127
59.1,37.9
41,29
44.8,20.5
55.7,37.6
22.3,114.2
22.3,114.2
40.7,-3.3
45.5,-73.6
37.5,127
30.3,120.2
25,121.5
29.1,119.6
23.5,121
30.3,120.2
34.1,-118.3
52.6,39.6
-34,25.6
45.9,-119.7
48.5,35
59.9,30.3
48.9,2.3
32.3,34.9
23.4,85.3
56,40
51.3,9.5
32.1,118.8
51.3,9.5
25,102.7
55.2,61.4
24.9,67.1
20,77
22.8,108.3
55.7,37.6
45.8,126.7
25,121.5
48.5,32.3
23.1,113.3
51.5,31.3
55.5,65.3
55.7,37.6
20,77
36.1,103.8
59.9,30.3
34.7,113.5
30.6,114.3
51.6,46.1
22.6,120.4
56.1,47.5
55.8,49.1
22.8,108.3
46.8,75
51.7,36.2
54.3,48.4
30.3,120.2
55.8,37.6
49.4,32.1
54.1,38.2
-34.9,-56.2
58.6,49.7
32.1,118.8
32.1,118.8
54.2,37.6
56.9,62
33.7,-84.4
41.7,44.8
24.8,121
32.1,118.8
45.3,-73.9
50.4,30.5
57.3,25.3
17.4,78.5
57.2,65.5
54.5,36.3
55.7,37.6
52.4,4.9
4.6,-74.1
55.7,37.6
59.9,30.3
37.6,127.2
30.3,120.2
28.6,115.9
47.2,39.7
22.6,88.4
52.8,52.3
34.3,108.9
32.1,118.8
22.8,108.3
40.6,22.9
23.1,113.3
23.1,113.3
23.1,113.3
51.8,55.1
45.8,126.7
48.9,2.3
30.7,104.1
28.6,115.9
30.3,120.2
43.9,125.3
55.8,39
55.3,86.1
52.4,4.9
47,142.7
57.8,40.9
-16.5,-68.1
59.1,37.9
17.4,78.5
51.5,46
47.2,39.7
55.2,61.4
37.3,-121.9
51.2,58.3
37.5,127
22.6,120.4
54.2,45.2
31,121.4
57.8,40.9
56.9,53.2
30.7,104.1
56.9,53.2
31.9,117.3
25,121.5
45.3,-73.9
54.8,61.3
24.1,120.7
61.3,73.4
55.1,61.6
47,32
51.7,35.7
22.3,114.2
23.5,121
60.6,16.8
59.9,30.3
55.7,37.6
52.6,39.6
23.5,121
50.4,30.5
19,72.8
45,39
51.5,46
48.7,44.5
34,-117.9
46.8,29.5
56.1,40.4
40,45
17.4,78.5
-20.2,-42.1
55.7,37.6
51.2,7.2
54.2,45.2
22.8,108.3
30.3,120.2
45.4,36.5
54.3,48.4
69,33.1
20.7,-103.3
51.7,36.2
25,121.5
48.9,2.3
34,-117.9
22.3,114.2
59.1,37.9
57,24.1
48.9,37.6
43,47.5
41.8,123.4
55.8,49.2
58.6,49.7
34.8,113.7
32.1,118.8
18.5,73.9
55.2,61.4
32.1,118.8
59.1,37.9
25,17
23.7,90.4
48,37.9
30.3,120.2
48.5,35
45.5,-73.6
53.2,50.1
55.7,37.6
30.6,114.3
-22.8,-43.2
54.2,37.6
30.8,120.8
25,121.5
29.9,121.5
48.5,35
26.1,119.3
30.3,120.2
59.9,30.3
41.2,-73.2
55.8,49.1
46.3,48
7,124.9
53.8,91.3
30.3,120.2
45,39
51.9,36.3
55.8,37.6
23.1,113.3
23.1,113.3
35.7,51.4
31,121.4
39.9,116.4
29.9,121.5
53.2,45
37.8,-97.8
45.5,-73.6
31.3,120.6
23.7,120.5
51.8,55.1
48.5,35
49.6,34.5
23.5,121
31,121.4
48,37.8
34.8,113.7
32.1,118.8
25,121.5
30.3,120.2
4.6,-74.1
22.8,108.3
44.8,20.5
51.8,55.1
28.6,115.9
32.1,118.8
48.9,2.3
50.4,80.3
31,121.4
28.2,113.1
55.7,37.6
25,102.7
30.3,120.2
28.6,115.9
39.9,115.3
51.5,46
31,121.4
58,56.3
41.8,-91.6
46.3,48
51.7,36.2
50.4,30.5
53.4,83.8
23.5,121
47.1,37.5
51.5,46
31.9,117.3
48.5,32.3
45.3,-73.9
17.4,78.5
55.3,42.2
47.2,39.7
48.6,39.3
23.1,113.3
56.1,47.3
-22.9,-43.2
20.7,-103.3
30.3,120.2
54.3,48.4
23.5,121
29.1,119.6
53.2,45
48.8,37.6
32.1,118.8
32.1,118.8
50.4,30.5
22.3,78.9
53.4,83.8
55.7,37.6
48.9,2.3
38.7,-9.1
-40.6,-73.1
51.7,55.4
55.7,37.6
30.3,120.2
49.8,24
30.9,120.1
54.3,48.4
54.8,56
54.3,48.4
55.7,37.6
40.7,109.8
51.5,-0.1
46.5,38.9
51.5,46.1
37.8,-97.8
31,121.4
39.9,116.4
56.4,44.1
53.5,49.3
54.2,37.6
31,121.4
48.5,35
58,56.3
59.1,37.9
46.3,48
51.5,46
23.1,113.3
37.5,127
55.7,37.6
23.5,121
51.3,9.5
55.8,37.6
53.5,49.3
59.5,60.5
55,60.4
55.2,61.4
47,28.8
32.1,118.8
28.5,-81.6
56,92.9
22.8,108.3
57.6,39.9
19.7,-101.1
40,45
59.4,25
10.5,-66.9
30.3,120.2
46.3,48
23.6,120.3
30.7,104.1
14.4,80
37.5,127
52.3,43.8
56.9,60.6
24.9,118.6
45,34.1
22.5,114.1
33.7,-84.4
55.7,37.6
32.1,118.8
4.6,-74.1
54.2,45.2
57.8,40.9
54.3,48.4
61,28.3
50.5,30.5
58.3,57.8
50.4,30.5
49.4,32.1
46.3,48
53.2,50.1
34.9,117.6
50.4,30.5
48,68
17.4,78.5
50.4,36.9
44,43.1
25,121.5
50,36.3
51.5,46
30.3,120.2
58,38.8
48.7,44.5
30.7,104.1
50.5,30.5
59.1,37.9
56.2,47.3
37.5,127
23.5,121
45,39
12.9,79.1
55.3,42.2
35.6,139.8
55.7,37.6
50,36.3
28.6,115.9
53.1,36.2
25,121.5
44.9,20.6
58.5,31.3
-6.8,39.3
35.7,51.4
48.9,2.3
22.5,114.1
51.8,55.1
46.7,32.6
22.3,114.2
45.2,36.7
50.1,14.4
45,39
49.1,33.4
31,121.4
53.9,86.7
33.2,129.7
28.6,115.9
39.9,116.4
34,-117.9
47.2,39.7
50.4,30.5
56.8,53.2
35.6,139.8
51.5,46
56.2,47.3
48.9,2.3
39.9,116.4
31.9,117.3
55.1,61.6
32.1,118.8
50.4,30.5
42.7,23.3
50.5,30.5
55.8,37.6
52.7,41.4
40.5,-74.2
54.5,36.3
36.4,-116.1
48.5,35
56.1,60.7
26.6,106.7
31.9,117.3
48.9,2.3
23.1,113.3
22.8,108.3
25,121.5
54.2,37.6
48.7,44.5
23.1,113.3
56.2,47.3
39.9,116.4
30.3,120.2
54.8,56
54.3,48.4
14.6,121.1
23.1,113.3
51.5,-0.1
34.2,117.2
56.3,44
48.3,38.1
30.3,120.2
55,60.1
32.1,118.8
23.1,113.3
22.6,88.4
56.1,47.3
45,41.1
55.1,21.9
23.5,121
14.4,120.9
49.8,24
53.5,49.3
47.5,19.1
46.5,30.7
32.1,118.8
22.8,108.3
55.8,37.6
41.2,-73.2
45.8,126.7
56.1,40.4
50.9,34.8
31.8,120
49.6,3
50,36.3
30.3,120.2
50,36.3
31,121.4
55.2,61.4
1.3,103.9
51.7,55.4
55.2,61.4
55,50.1
39.9,116.4
24.9,118.6
32.1,118.8
15.9,108.4
19,72.8
56.1,47.3
37.5,127
51.5,46.1
34.7,113.5
24.1,88.3
55.7,37.6
55.8,38.4
50.4,30.5
19.3,-99.7
50.4,30.5
24.9,118.6
21,105.9
55.3,61.4
61.3,73.4
45,24.2
50.9,16.5
48.7,44.5
22.5,114.1
56.3,44
46.5,11.3
55.7,37.6
52.3,104.3
55.6,36.7
34.8,113.7
20,77
32.1,118.8
32.1,118.8
55.7,60.6
20.7,-103.3
23.5,121
37.5,127
-22.7,-47
51.5,31.3
43.6,39.7
-31.4,-64.2
51.5,46
46.7,32.6
55.5,46.4
49.6,34.5
48.5,35
54.8,32
48.9,2.3
32.1,118.8
46.3,48
49.4,32.1
28.2,113.1
42,43.5
55.5,47.5
56.9,35.9
23.1,113.3
-34.6,-58.4
32.1,118.8
23.1,113.3
53.3,34.4
55,73.4
22.8,108.3
59.1,37.9
-12.3,-66.2
52.4,4.7
30.9,120.1
39.9,116.4
55,73.4
30.3,120.2
56.8,53.2
50.4,30.5
46.5,30.7
23.5,121
37.6,15.1
17.4,78.5
-12.3,-66.2
48.7,44.5
48.9,2.3
52.5,85.2
52,47.8
45,34.1
57.8,40.9
57.8,40.9
54.8,56
30.3,120.2
34.7,113.5
23.5,121
48.9,36.3
50.4,30.5
6.9,79.8
53.7,88.1
39.9,116.4
32.1,118.8
24.1,120.7
30.6,114.3
51.5,46
45,41.1
47,142.7
50.4,30.5
48,37.9
28.6,77.2
52,113.6
55.8,37.6
48.3,16.3
29.6,106.6
50,36.3
57.8,40.9
32.1,118.8
51.3,37.8
51.5,46
51.7,39.2
46.3,48
56,38
56.9,35.9
25,121.5
37.5,127
23.1,113.3
25,121.5
54.3,48.4
30.3,120.2
54.5,36.3
39.1,117.2
39.1,117.2
23.5,121
44.7,37.8
53.5,49.3
55.2,61.4
55.2,61.4
54.2,45.2
55.8,38.4
22.3,114.2
56.1,47.3
56.2,47.3
48.6,39.3
55.8,52.1
51.4,128.1
56.3,93.5
31,121.4
4.6,-74.1
56.4,41.3
23.5,121
23.5,121
56.8,54.2
29.9,121.5
23.1,113.3
40.7,-73.5
56.9,60.6
51.9,36.3
53.2,48.5
56.9,60.6
55.7,37.6
53.2,50.1
1,38
47.5,19.1
36.1,103.8
37.5,127
45.5,-73.6
50,36.3
17.4,78.5
22.3,114.2
45,39
50.4,30.5
39.8,-105
-20.4,-43.5
22.8,108.3
50,36.3
47,142.7
41.2,-73.2
46,25
30.1,31.3
55.7,37.6
25,121.5
28.6,115.9
39.1,117.2
30.3,120.2
32.1,118.8
49.4,32.1
37.5,-122.4
23.5,121
49.8,30.1
40.3,44.6
51.5,-0.1
50.9,34.8
37.5,127
48.5,35
49.4,32.1
36.1,-102.6
30.1,121.1
-22.8,-43.2
22.3,114.2
54.2,37.6
45.5,-73.6
55.7,37.6
23.5,121
64.5,40.5
-34.6,-58.4
43.1,141.3
55.8,37.6
48,37.8
55.6,51.8
32.1,118.8
52,47.8
23.1,113.3
51.7,36.2
36.6,101.8
22.8,108.3
51.8,55.1
51.5,46.1
32.1,118.8
-22.8,-43.2
51.8,55.1
-10,-67.8
30.3,120.2
48.9,2.3
39.9,116.4
55.8,39
55.7,37.6
30.8,120.8
22.4,114.1
40.8,29.9
23.5,121
50.7,3.2
55.7,37.6
43.4,-80.5
57.1,65.8
52.7,41.4
51.5,46.1
40.4,-3.7
30.7,104.1
30.8,120.8
44.2,42.1
50,36.3
28.6,115.9
39.9,116.4
45,39
17.4,78.5
36.6,127.5
34.3,108.9
29,-111.7
51.7,36.2
50.4,30.5
55.2,61.4
55.2,61.4
-40.6,-73.1
49.4,32.1
50.4,30.5
56.9,60.6
55,73.4
55.7,37.6
31,121.4
23,120.2
55.2,61.4
45,39
4.6,-74.1
-29.8,-50
34,-118.3
22.3,114.2
54.6,52.8
25,121.5
45,34.1
25,121.5
50,36.3
23.5,121
37.5,126.7
54.8,38.9
23.5,121
56.3,44
48.3,25.9
55.8,37.6
35.6,139.8
60.2,60
54.2,37.6
50.8,25.3
54.9,52.3
45.5,-73.6
28.6,115.9
55.7,37.6
22.3,114.2
55,73.4
51.5,46
22.5,114.1
50,36.3
23.1,113.3
23.1,113.3
56.9,60.6
25,121.5
31,121.4
45,39
48.6,39.3
28.6,115.9
55.3,52.1
46.3,48
47.5,19.1
55.8,49.2
58.6,49.7
57.6,39.9
50.4,30.5
51.3,12.4
23.5,121
47.2,39.7
31.9,117.3
55.7,37.6
57.2,65.5
55,60.1
48.5,35
41,20
50,36.3
28.6,115.9
24.7,46.7
53.8,87.1
62,129.7
55.7,37.9
41.4,-75.7
32.1,118.8
39.1,117.2
-22.8,-43.2
23.1,113.3
40.2,44.5
55.9,37.7
56.9,60.6
57,24.1
23.1,113.3
40.5,-74.2
45.3,-73.9
55,60.1
50,36.3
56.1,43.5
48.9,2.3
25,121.5
41,29
48.6,39.3
47.5,19
52.4,4.9
25,121.5
51.3,58.2
50.6,26.2
50.6,26.2
23.1,113.3
51.7,55.4
45.5,-73.6
-8,-34.9
-35.4,-60.2
29.9,121.5
30.3,120.2
29.4,48
45.4,36.5
56.9,60.6
47,28.8
47.2,38.9
37.5,127
19.9,74
35,33
53.1,49.9
37.5,126.7
48,37.8
43.3,76.9
56.9,35.9
53,36.1
48.5,32.3
56.1,40.4
52.2,20.8
25,121.5
45,-93.2
29.3,48.1
54.2,37.6
40.2,44.5
22.6,72.9
30.3,120.2
39.9,116.4
55.2,61.4
23.1,113.3
24.1,120.7
31.9,117.3
30.6,114.3
50.5,30.5
51.5,-0.1
34.8,113.7
55.2,61.4
45.2,15.5
22.8,108.3
24.1,120.7
43.1,12.1
54.2,37.6
23.1,113.3
45.4,36.5
30.6,114.3
52.7,41.4
53.7,87.8
55.7,37.6
51.6,46.1
57,41
46.8,75
34,-117.9
30.6,114.3
41.2,1.8
47,28.9
55.2,61.4
22.6,88.4
55.7,37.6
14.4,80
34.3,108.9
50.6,26.2
28.2,113.1
24.1,120.7
37.5,127
48.7,44.5
40,45
23,120.2
53.9,27.6
55.8,49.2
57.8,40.9
30.8,76.7
10.1,34.5
57.2,65.5
28.6,115.9
50,36.3
30.3,120.2
24.1,120.7
56.2,47.3
50.9,34.8
23.5,121
55.8,48.5
35.9,139.8
25,121.5
55,73.4
54.7,25.3
22.6,120.4
55.8,37.6
32.1,118.8
55.5,37.7
50.4,30.5
39.9,116.4
1.3,103.9
47.2,39.7
54.8,56
46.3,48
40.4,-3.7
43.3,76.9
22.5,114.1
46.3,20
53.1,46.6
23.1,113.3
23.1,113.3
50.5,30.5
50,36.3
42.9,-78.9
37.5,127
23.1,113.3
32.1,118.8
45,39
55.1,61.6
34,-118.4
47.2,39.7
44.7,37.8
58.9,57.6
64.6,39.8
47.9,35.3
41.2,-112
30.3,120.2
52.3,21
46.3,48
50.4,30.5
55.7,37.6
47.4,9.1
52.6,39.6
25,121.5
55,73.4
47.8,67.8
57.6,39.9
23.1,113.3
50.4,30.5
53.2,50.1
47.2,39.7
30.3,120.2
54.8,56
39.9,116.4
29.3,48.1
51.5,46
22.8,108.3
25,121.3
55,73.4
22.5,114.1
34.7,113.5
23.1,113.3
55,82.9
48.9,2.3
36.7,117
42.9,-78.9
54.8,56
56.1,93.3
53.1,45.4
52.2,20.8
35.2,115.4
39.9,116.4
56.1,40.4
30.3,120.2
30.3,120.2
47,32
4.6,-74.1
26.1,119.3
23.1,114.4
51.2,58.3
36.7,117
57,54
56.9,35.9
59.9,30.3
40,45
4.6,-74.1
30.3,120.2
34.8,113.7
50.6,36.6
55.7,37.6
37.5,127
22.5,114.1
22.8,108.3
51.7,35.7
17.7,83.3
34.8,113.7
55.7,38
47.2,39.7
56.4,38.7
56.1,60.7
36.8,127.2
55.8,49.1
20.2,85.8
34.8,113.7
23.1,113.3
44.6,33.5
34,-117.9
55.8,37.6
52.7,41.4
34.3,108.9
56.4,41.3
43,44.7
47.3,20.9
34.8,113.7
50.4,30.5
55.7,37.6
33.1,-116.8
23.1,113.3
42.1,48.3
25,121.5
51.5,46
25,121.3
49.8,24
55.7,37.6
53.2,50.1
22.8,108.3
50.4,30.5
23.5,121
39.9,116.4
59.1,37.9
23.5,121
58.6,49.7
-17.4,-66.1
56.3,44
23.5,121
51.7,55.4
37.8,-97.8
56.3,44
24.1,120.7
55.2,61.4
51.5,7
23.1,113.3
58.6,49.7
23.5,121
25,121.5
61.1,76.1
53.4,83.8
25,121.5
-23.1,-47.2
56.8,53.2
50.9,34.8
43.9,125.3
56.6,47.9
4.6,-74.1
37.8,-97.8
37.5,127
40.5,-74.2
24.1,120.7
56.9,35.9
34.1,-118.3
25,121.5
23.1,113.3
55.8,38
25,121.5
51.5,46
22.5,114.1
51.3,9.5
21.4,81.7
36.1,103.8
52.7,41.4
48.9,2.3
23.5,121
55.2,61.4
58,56.3
34.7,113.5
25,121.5
45,39
23,120.2
35.7,-88.7
58.6,49.7
55.7,37.6
-34.9,-56.2
55.8,49.1
37.5,127
39.1,117.2
45.5,-73.6
44.1,135
54.9,52.3
50.3,83.5
53.2,50.1
22.3,114.2
50,36.3
46.3,48
46,25
30,-90.2
55.8,37.6
-39.8,-73.2
55.6,37.9
25,121.5
29.9,121.5
58.6,49.7
55.9,26.5
40.5,-74.2
23.5,121
45.2,15.5
53.2,45
32.1,118.8
36.7,117
50.4,30.5
50.5,30.5
22.6,88.4
40,45
56.9,35.9
30.3,120.2
55,73.4
35.2,115.4
54.8,56
55,50.1
31,121.4
34.1,-118.3
23.1,113.3
30.3,120.2
49.8,30.1
32.1,118.8
48.7,44.5
35.2,115.4
23.1,113.3
55.1,37.5
50.4,30.5
34.7,113.5
48.7,44.5
50.5,30.5
53.2,50.1
29.9,121.5
50.4,30.5
8.6,-82.4
32.1,118.8
23.5,121
47,28.8
51.2,58.3
-41.3,174.8
-20.1,-43.9
51.5,46.1
24.9,118.6
39.1,117.2
55.8,49.2
32.1,118.8
51.7,39.2
55.7,37.6
22.6,88.4
48.7,44.5
25,102.7
23.1,113.3
36.7,117
44.5,39.7
59.1,37.9
52.8,52.3
5.3,-0.6
58.6,49.9
55,50.1
37.5,127
31,121.4
26.1,119.3
23.5,121
-34.7,-58.6
48.5,35
23.5,121
10.2,-67.3
32.1,118.8
30.6,114.3
23.5,121
52.4,4.9
48.9,2.3
45.3,37.4
56.3,44
49.4,32.1
56.9,60.6
52.2,21
55.7,37.9
25,121.5
42,43.5
34,-118.3
55.2,61.4
54.2,37.6
55.6,37.9
39.9,116.4
35.2,115.4
55.2,61.4
31,121.4
34.8,113.7
56.8,53.2
47.2,39.7
23.1,113.3
25,102.7
49.8,30.1
25,121.5
39.7,-75.7
37.5,121.4
30.7,104.1
25.9,72.6
37.3,-121.9
30.3,120.2
32.1,118.8
40,45
55.9,48.3
32.1,118.8
56.1,101.6
22.6,120.4
49.4,32.1
48.8,2.4
50.6,26.2
32.1,118.8
45,39
30.9,120.1
23.5,121
51.7,36.2
10.6,-71.6
23.5,121
54.3,48.4
55,73.4
40,45
47.2,39.7
24.1,120.7
55.7,37.6
33.7,73.1
54.6,52.5
54.9,52.3
55.7,37.6
51.8,55.1
40.9,16.8
56.1,47.3
51.7,55.4
48.6,39.3
37.5,127
46.3,48
23.5,121
55.2,59.7
55,50.1
4.6,-74.1
30.3,120.2
55.7,37.6
48,37.8
23.5,121
49.3,23.5
32.1,118.8
55,73.4
23.1,113.3
23.5,121
48.9,2.3
23.1,113.3
23.5,121
54.8,32
37.5,-122.2
11,77
32.1,118.8
39,-77.5
52,113.5
23.5,121
55.2,61.4
37.5,-122.2
23.1,113.3
25.3,110.3
23.5,121
44.5,34.2
48.5,35
45.8,126.7
36.1,103.8
-15,30
56.9,35.9
30.3,120.2
52.7,41.4
50.5,30.5
23.7,90.4
52.1,4.3
32.1,118.8
50.3,57.2
53.5,49.3
30.9,120.1
52.2,21
39.9,116.4
56.5,85
37.5,-122.2
56.4,38.7
23.5,121
42.7,23.3
30.6,114.3
17.4,78.5
50.4,30.5
48.5,35
51.9,36.3
64.5,40.5
23.5,121
47.8,21.2
52.8,52.3
57.8,40.9
50.8,25.3
57.6,53.1
55.2,59.7
37.5,127
22.8,108.3
51.5,-0.1
45.5,-73.6
-34.6,-58.4
66,111.5
50.4,30.5
58.5,50
52.3,43.8
51.7,55.4
23.5,121
50.4,30.5
34.8,113.7
30,31.2
37.5,127
22.3,114.2
47.1,39.8
57,25
48.7,44.5
48.5,35
23.5,121
26.1,119.3
-18.9,-48.3
-19.9,-43.5
54.8,56
32.1,118.8
29.3,48.1
50,36.3
46.3,48
55.2,61.4
39.1,117.2
22.5,114.1
54.2,45.2
48.7,28.8
37.5,127
45.9,26.2
50.6,26.2
32.1,118.8
30.3,120.2
25,121.5
45.3,-73.9
22.8,108.3
31.8,120
25,121.5
22.7,120.5
55.3,61.4
50.4,30.5
48.5,35
41.9,-87.7
14.4,80
37.5,-122.4
25,121.5
-34.6,-58.4
37.5,-122.3
25,121.5
41.7,-72.7
32.1,118.8
32,120.9
22.8,108.3
31,121.4
51.5,46
50,36.3
34.3,108.9
23.6,120.3
40.4,-3.7
56.9,35.9
49.8,30.1
55,73.4
28.9,120
30.3,120.2
51.3,37.8
-34.6,-58.4
49.1,33.4
19.7,-101.1
55.7,37.6
46.5,30.7
23.5,121
46.8,29.5
28.2,113.1
55.8,37.6
56.9,60.6
55.7,37.6
54.6,53.7
29.1,119.6
4.6,-74.1
54.2,37.6
51.7,55.4
37.5,127
55.7,37.6
35.7,51.4
37.5,-122
46.3,48
39.9,116.4
20.7,-103.4
51.5,-0.1
41.7,-72.7
32.1,118.8
37.8,-97.8
46.8,29.5
22.4,114.1
56.6,47.9
54.9,37.4
19.7,-101.1
55.7,37.6
22.8,108.3
55.9,52.3
46.3,48
32.1,118.8
51.3,58.2
36.6,101.8
30.3,120.2
32.1,118.8
31,121.4
48.6,39.3
51,39.5
56.6,47.9
39.9,116.4
34.2,-118.8
50.4,30.5
43.7,10.7
23.5,121
32.1,118.8
49.8,30.1
50.9,4.4
35.6,140.1
32.1,118.8
41.7,44.8
34.7,113.5
32.1,118.8
45,39
32.5,119.9
28.5,119.9
47.8,27.9
23.1,113.3
51.7,39.2
28.7,77.2
48.5,35
25,121.5
23.1,113.3
51.5,46
24.8,121
23.1,113.3
55.1,73.1
46.5,30.7
51.5,46
45.4,36.5
58,56.3
55.2,61.4
53.1,36.2
58.6,49.7
45.6,-122.9
-9.4,-40.5
48.5,35
30.3,120.2
32.1,118.8
45.5,-73.6
47.2,39.7
45.5,-73.6
34.2,-118.3
50.4,30.5
23.1,113.3
22.6,88.4
22.5,114.1
56,37.2
58.6,49.7
28.7,77.2
50.4,30.5
34.1,-118.3
22.6,120.4
50.4,30.5
56.8,53.2
25,102.7
41.4,2.2
52.7,41.4
34.8,113.7
37.5,-122.4
55.8,37.6
56.9,53.2
56,51.5
52.5,13.4
25,102.7
32.1,118.8
46,25
48.9,2.3
43.3,76.9
52.4,4.9
55.7,37.6
13.8,100.5
49.4,32.1
36.7,117
48.9,2.3
56.4,60.2
50.5,30.5
47.1,15.6
32.1,118.8
30.3,120.2
31.5,74.4
48.7,44.5
41.8,123.4
37.5,127
22.5,114.1
23.1,113.3
31,121.4
28.2,113.1
26.1,119.3
20,77
53.4,59
30.3,120.2
56.9,53.2
43.8,87.6
49.4,32.1
23.5,121
51.8,107.6
51.5,46
54.2,45.2
20.2,85.8
55.2,61.4
40,45
54.2,45.2
30.3,120.2
28.6,115.9
45,39
39.9,116.4
23.5,121
40.5,-83.2
24.1,120.7
44.9,33.8
32.1,118.8
25,121.5
32.1,118.8
54.2,37.6
48.5,35
59.1,37.9
55,50.1
55.7,37.6
-29,24
50.6,36.6
55.7,37.6
30.3,120.2
37.5,127
22.8,108.3
36.1,103.8
48.5,35
47.1,51.9
52.3,-0.9
39.9,116.4
26.5,109.7
40.6,22.9
30.7,104.1
55.7,37.6
24.1,120.7
55.7,37.6
56.9,60.6
30.1,121.1
41.2,16.7
56.1,47.3
54.3,49.6
45.2,5.7
50.4,30.5
50.6,36.6
50,36.3
56,38
38,23.7
55.8,49.2
22.3,114.2
48.9,2.3
59.1,37.9
23.5,121
45.3,-73.9
25,102.7
32,35.3
51.7,36.2
45.5,-73.6
54.2,37.6
49.4,32.1
55.7,37.6
40.1,44.1
29,-81.4
30.3,120.2
23.8,90.4
30.1,31.3
36.1,103.8
22.3,114.2
-24.6,25.9
45,34.1
55.7,12.5
30.3,120.2
51.7,55.4
25,121.5
55.7,37.6
48.9,2.3
25,121.5
23.1,113.3
34.2,-118.8
24.1,120.7
32.1,118.8
54.8,56
55.7,37.6
24.9,118.6
37.5,127
52.8,52.3
-23.5,-46.6
31,121.4
45,39
57.8,40.9
48.7,44.5
35.9,139.6
42,43.5
37.8,128.9
55,73.4
55.7,37.6
23.5,121
-31.4,-64.2
22.2,84.9
55,50.1
50,36.3
49.8,73.1
33.8,-96.4
49.4,32.1
48.9,2.3
23.1,113.3
36.1,103.8
10.5,-66.9
55.7,37.6
48.5,35
34.8,113.7
48,37.9
32.1,118.8
46,25
40,45
45.5,-73.6
23.1,113.3
53.4,83.8
23,113.1
15,30
41.2,-73.2
59.1,37.9
24.1,120.7
13,77.6
14.6,-90.5
56.9,53.2
43.9,125.3
48.3,40.3
23.1,113.3
23.1,113.3
45.5,-73.6
54.3,48.4
23.1,113.3
34.8,113.7
30.3,120.2
23.5,121
52.7,41.4
55.8,37.6
35.7,51.4
55.7,37.6
